1-byte 	1-byte character ma ky tu 1 bai
acoustic coupler	acoustic coupler (Tech) bo ghep am, bo doi am sang so
acoustic coupler modem	acoustic coupler modem (Tech) bo bien hoan ghep am
acoustic dispersion	acoustic dispersion (Tech) phan tan am thanh
acoustic engineering	acoustic engineering (Tech) nganh ky thuat am thanh
acoustic fidelity	acoustic fidelity (Tech) do trung thuc am thanh
acoustic filter	acoustic filter (Tech) bo loc am thanh
acoustic impedance	acoustic impedance (Tech) tro khang am thanh, am tro
acoustic noise	acoustic noise (Tech) nhieu am
acoustic phonon	acoustic phonon (Tech) thanh tu am thanh
acoustic sensor	acoustic sensor (Tech) bo cam nhan am thanh
acoustic wave	acoustic wave (Tech) song am thanh
acoustical	acoustical (thuoc) am thanh
acoustically	acoustically pho tu ve am thanh, ve do vang am
acoustician	acoustician   danh tu nha am hoc
acoustics	acoustics   danh tu,  so nhieu (dung nhu so it) am hoc room (architectural) acoustics  am hoc kien truc wave acoustics  am hoc song ray acoustics  am hoc tia (so nhieu) do vang am (cua mot rap hat, rap chieu bong...) acoustics (vat li) am hoc
acquaint	acquaint   ngoai dong tu lam quen to acquaint oneself with something  lam quen voi cai gi to be acquainted with somebody  quen biet ai to get (become) acquainted with  tro thanh quen thuoc voi bao, cho biet, cho hay to acquaint somebody with a piece of news  bao cho ai biet mot tin gi to acquaint somebody with a fact  cho ai biet mot su viec gi
acquaintance	acquaintance   danh tu su biet, su hieu biet to have a good acquaintance with Vietnam  hieu biet rat ro ve Viet Nam to have an intimate acquaintance with a subject  hieu biet tuong tan mot van de su quen, su quen biet to make acquaintance with somebody; to make someone's acquaintance  lam quen voi ai ((thuong) so nhieu) nguoi quen an old acquaintance  mot nguoi quen cu a man of many acquaintances  mot nguoi quen biet nhieu!bowing (nodding) aquaintance nguoi quen so so!to drop an aquaintance bo roi mot nguoi quen, lo mot nguoi quen!to scrape acquaintance with somebody co lam quen bang duoc voi ai!speaking acquaintance (xem) speaking!to strike up an aquaintance (xem) strike
acquaintances	acquaintance   danh tu su biet, su hieu biet to have a good acquaintance with Vietnam  hieu biet rat ro ve Viet Nam to have an intimate acquaintance with a subject  hieu biet tuong tan mot van de su quen, su quen biet to make acquaintance with somebody; to make someone's acquaintance  lam quen voi ai ((thuong) so nhieu) nguoi quen an old acquaintance  mot nguoi quen cu a man of many acquaintances  mot nguoi quen biet nhieu!bowing (nodding) aquaintance nguoi quen so so!to drop an aquaintance bo roi mot nguoi quen, lo mot nguoi quen!to scrape acquaintance with somebody co lam quen bang duoc voi ai!speaking acquaintance (xem) speaking!to strike up an aquaintance (xem) strike
acquaintanceship	acquaintanceship   danh tu su quen biet
acquaintanceships	acquaintanceship   danh tu su quen biet
acquainted	acquainted   ngoai dong tu lam quen to acquaint oneself with something  lam quen voi cai gi to be acquainted with somebody  quen biet ai to get (become) acquainted with  tro thanh quen thuoc voi bao, cho biet, cho hay to acquaint somebody with a piece of news  bao cho ai biet mot tin gi to acquaint somebody with a fact  cho ai biet mot su viec gi
acquainting	acquaint   ngoai dong tu lam quen to acquaint oneself with something  lam quen voi cai gi to be acquainted with somebody  quen biet ai to get (become) acquainted with  tro thanh quen thuoc voi bao, cho biet, cho hay to acquaint somebody with a piece of news  bao cho ai biet mot tin gi to acquaint somebody with a fact  cho ai biet mot su viec gi
acquaints	acquaint   ngoai dong tu lam quen to acquaint oneself with something  lam quen voi cai gi to be acquainted with somebody  quen biet ai to get (become) acquainted with  tro thanh quen thuoc voi bao, cho biet, cho hay to acquaint somebody with a piece of news  bao cho ai biet mot tin gi to acquaint somebody with a fact  cho ai biet mot su viec gi
acquest	acquest   danh tu vat kiem duoc, cua cai lam ra (phap ly) cua lam ra (khong do thua ke)
acquiesce	acquiesce   noi dong tu bang long, ung thuan, dong y; bang long ngam, mac nhan to acquiesce in someone's proposal  dong y voi loi de nghi cua ai to acquiesce in a conclusion  dong y voi mot ket luan
acquiesced	acquiesce   noi dong tu bang long, ung thuan, dong y; bang long ngam, mac nhan to acquiesce in someone's proposal  dong y voi loi de nghi cua ai to acquiesce in a conclusion  dong y voi mot ket luan
acquiescence	acquiescence   danh tu su bang long, su ung thuan, su dong y; su bang long ngam, su mac nhan su phuc tung
acquiescent	acquiescent   tinh tu bang long, ung thuan, dong y; bang long ngam, mac nhan phuc tung
acquiescently	acquiescently xem acquiescent
acquiesces	acquiesce   noi dong tu bang long, ung thuan, dong y; bang long ngam, mac nhan to acquiesce in someone's proposal  dong y voi loi de nghi cua ai to acquiesce in a conclusion  dong y voi mot ket luan
acquiescing	acquiesce   noi dong tu bang long, ung thuan, dong y; bang long ngam, mac nhan to acquiesce in someone's proposal  dong y voi loi de nghi cua ai to acquiesce in a conclusion  dong y voi mot ket luan
acquirable	acquirable xem acquire
acquire	acquire   ngoai dong tu duoc, gianh duoc, thu duoc, dat duoc, kiem duoc to acquire a good reputation  duoc tieng tot acquired characteristic  (sinh vat hoc) tinh chat thu duoc an acquired taste  so thich do quen ma co
acquired	acquire   ngoai dong tu duoc, gianh duoc, thu duoc, dat duoc, kiem duoc to acquire a good reputation  duoc tieng tot acquired characteristic  (sinh vat hoc) tinh chat thu duoc an acquired taste  so thich do quen ma co
acquirement	acquirement   danh tu su duoc, su gianh duoc, su thu duoc, su dat duoc, su kiem duoc (so nhieu) dieu hoc duoc, hoc thuc, tai nghe, tai nang (do trau gioi ma co, doi lai voi thien tu) a man of vast acquirements  mot nguoi co nhieu tai nang; nguoi co von kien thuc rong
acquirements	acquirement   danh tu su duoc, su gianh duoc, su thu duoc, su dat duoc, su kiem duoc (so nhieu) dieu hoc duoc, hoc thuc, tai nghe, tai nang (do trau gioi ma co, doi lai voi thien tu) a man of vast acquirements  mot nguoi co nhieu tai nang; nguoi co von kien thuc rong
acquirer	acquirer xem acquire
acquires	acquire   ngoai dong tu duoc, gianh duoc, thu duoc, dat duoc, kiem duoc to acquire a good reputation  duoc tieng tot acquired characteristic  (sinh vat hoc) tinh chat thu duoc an acquired taste  so thich do quen ma co
acquiring	acquire   ngoai dong tu duoc, gianh duoc, thu duoc, dat duoc, kiem duoc to acquire a good reputation  duoc tieng tot acquired characteristic  (sinh vat hoc) tinh chat thu duoc an acquired taste  so thich do quen ma co
acquisition	acquisition   danh tu su duoc, su gianh duoc, su thu duoc, su dat duoc, su kiem duoc cai gianh duoc, cai thu nhan duoc Mr. A will be a valuable acquisition to the teaching staff of our school  thu nhan duoc ong A thi se co loi cho hang ngu giao vien cua truong chung ta acquisition (Tech) thu thap, thu nhan
acquisitions	acquisition   danh tu su duoc, su gianh duoc, su thu duoc, su dat duoc, su kiem duoc cai gianh duoc, cai thu nhan duoc Mr. A will be a valuable acquisition to the teaching staff of our school  thu nhan duoc ong A thi se co loi cho hang ngu giao vien cua truong chung ta acquisition (Tech) thu thap, thu nhan
acquisitive	acquisitive   tinh tu thich tru cua, ham loi co the hoc hoi, co kha nang tiep thu, co kha nang linh hoi
acquisitively	acquisitively xem acquisitive
acquisitiveness	acquisitiveness   danh tu tinh thich tru cua, tinh ham loi tinh co the hoc hoi, kha nang tiep thu, kha nang linh hoi
acquisitor	acquisitor xem acquisitive
acquit	acquit   ngoai dong tu tra het, trang trai (no nan) to acquit one's debt trang trai het no nan  tha bong, tha toi, tuyen bo trang an to be acquitted of one's crime  duoc tha bong to acquit oneself of lam xong, lam tron (nghia vu, bon phan...) to acquit oneself of a promise  lam tron loi hua to acquit oneself of one's task  lam tron nhiem vu!to acquit oneself lam bon phan minh, lam tron phan minh; xu su to acquit oneself ill  lam khong tot phan minh, xu su xau
acquits	acquit   ngoai dong tu tra het, trang trai (no nan) to acquit one's debt trang trai het no nan  tha bong, tha toi, tuyen bo trang an to be acquitted of one's crime  duoc tha bong to acquit oneself of lam xong, lam tron (nghia vu, bon phan...) to acquit oneself of a promise  lam tron loi hua to acquit oneself of one's task  lam tron nhiem vu!to acquit oneself lam bon phan minh, lam tron phan minh; xu su to acquit oneself ill  lam khong tot phan minh, xu su xau
acquittal	acquittal   danh tu su tra xong no, su trang trai xong no nan su tha toi, su tha bong, su tuyen bo trang an su lam tron (bon phan, trach nhiem...)
acquittals	acquittal   danh tu su tra xong no, su trang trai xong no nan su tha toi, su tha bong, su tuyen bo trang an su lam tron (bon phan, trach nhiem...)
acquittancce	acquittancce   danh tu su tra no, su trang trai het no nan su trang trai het no nan bien lai
acquittance	acquittance danh tu su tra no, su trang trai het no nan su trang trai het no nan bien lai
acquitted	acquit   ngoai dong tu tra het, trang trai (no nan) to acquit one's debt trang trai het no nan  tha bong, tha toi, tuyen bo trang an to be acquitted of one's crime  duoc tha bong to acquit oneself of lam xong, lam tron (nghia vu, bon phan...) to acquit oneself of a promise  lam tron loi hua to acquit oneself of one's task  lam tron nhiem vu!to acquit oneself lam bon phan minh, lam tron phan minh; xu su to acquit oneself ill  lam khong tot phan minh, xu su xau
acquitter	acquitter xem acquit
acquitting	acquit   ngoai dong tu tra het, trang trai (no nan) to acquit one's debt trang trai het no nan  tha bong, tha toi, tuyen bo trang an to be acquitted of one's crime  duoc tha bong to acquit oneself of lam xong, lam tron (nghia vu, bon phan...) to acquit oneself of a promise  lam tron loi hua to acquit oneself of one's task  lam tron nhiem vu!to acquit oneself lam bon phan minh, lam tron phan minh; xu su to acquit oneself ill  lam khong tot phan minh, xu su xau
acral	acral tinh tu thuoc phia dau; phia ngoai cung
acranial	acranial tinh tu (y hoc) khong so, thieu so
acraspedout	acraspedout tinh tu khong diem, thieu diem
acre	acre   danh tu mau Anh (khoang 0, 4 hecta) canh dong, dong co broad acres  dong ruong, canh dong God's acre  nghia dia, nghia trang
acreage	acreage   danh tu dien tich (tinh theo mau Anh)
acres	acre   danh tu mau Anh (khoang 0, 4 hecta) canh dong, dong co broad acres  dong ruong, canh dong God's acre  nghia dia, nghia trang
acrid	acrid   tinh tu hang, cay se chua cay, gay gat (loi noi, thai do...)
acridities	acridity   danh tu vi hang, mui hang, mui cay se su chua cay, su gay gat
acridity	acridity   danh tu vi hang, mui hang, mui cay se su chua cay, su gay gat
acridly	acridly xem acrid
acrimonies	acrimony   danh tu su chua cay, su gay gat
acrimonious	acrimonious   tinh tu chua cay, gay gat (loi noi, thai do)
acrimoniously	acrimoniously pho tu chua cay, gay gat
acrimoniousness	acrimoniousness xem acrimonious
acrimony	acrimony   danh tu su chua cay, su gay gat
acrobat	acrobat   danh tu nguoi bieu dien leo day, nguoi bieu dien nhao lon nha chinh tri nghieng nga (de dang thay doi lap truong); nha bien luan nghieng nga (de dang thay doi lap luan)
acrobatic	acrobatic tinh tu tinh chat nhao lon, lien quan den nhao lon
acrobatically	acrobatically   pho tu tai tinh, kheo leo
acrobatics	acrobatics   danh tu,  so nhieu (dung nhu so it) thuat leo day, thuat nhao lon aerial acrobatics  (hang khong) thuat nhao lon tren khong
acrobatism	acrobatism   danh tu thuat leo day, thuat nhao lon
acrobats	acrobat   danh tu nguoi bieu dien leo day, nguoi bieu dien nhao lon nha chinh tri nghieng nga (de dang thay doi lap truong); nha bien luan nghieng nga (de dang thay doi lap luan)
acrocarpic	acrocarpic tinh tu thuoc qua ngon
acrocarpous	acrocarpous   tinh tu (thuc vat hoc) co qua o ngon
acrocentric	acrocentric danh tu the nhiem sac dang que
acrogenous	acrogenous   tinh tu (thuc vat hoc) sinh o ngon
acrogynous	acrogynous tinh tu co tui noan o ngon
acromegalic	acromegalic xem acromegaly
acromegalies	acromegaly   danh tu (y hoc) benh to cuc
acromegaly	acromegaly   danh tu (y hoc) benh to cuc
acronycal	acronycal   tinh tu (thien van hoc) xuat hien vao luc chap toi (sao...)
acronychal	acronychal   tinh tu (thien van hoc) xuat hien vao luc chap toi (sao...)
acronym	acronym   danh tu tu (cau tao bang) chu dau (cua nhung tu khac) (vi du NATO,  radar...) acronym (Tech) luoc danh, luoc (thanh) ngu, ten gon
acronymic	acronymic xem acronym
acronymous	acronymous xem acronym
acronyms	acronym   danh tu tu (cau tao bang) chu dau (cua nhung tu khac) (vi du NATO,  radar...) acronym (Tech) luoc danh, luoc (thanh) ngu, ten gon
acropetal	acropetal   tinh tu huong ngon
acropetally	acropetally xem acropetal
acrophilous	acrophilous tinh tu (thuc vat) ua ngon
acrophily	acrophily danh tu tinh ua ngon
acrophobia	acrophobia   danh tu (y hoc) chung so noi cao
acropodium	acropodium danh tu ngon (chan, tay)
acropolis	acropolis   danh tu ve thanh, thanh phong ngu (dac biet hay dung de chi ve thanh cua thanh A-ten, thoi co Hy lap)
acroscopic	acroscopic tinh tu (thuc vat) doi ngon
acrospire	acrospire danh tu (thuc vat) man ngon cuon
acrospore	acrospore   danh tu (thuc vat hoc) bao tu ngon
across	across   pho tu qua, ngang, ngang qua a bird is flying across  mot con chim dang bay ngang qua bat cheo, cheo nhau, cheo chu thap to stand with legs across  dung cheo khoeo with arms across  khoanh tay  gioi tu qua, ngang, ngang qua across the fields  ngang qua canh dong o ben kia, o phia ben kia the hotel is across the river  khach san o ben kia song!to come across (xem) come!to get across somebody cai nhau voi ai!to turn across (xem) trun!to put it across somebody (tu long) tra thu ai danh lua ai trung phat ai, sua cho ai mot tran across ngang, qua
Across-the-board tariff changes	Across-the-board tariff changes (Econ) Thay doi thue quan dong loat.  Mot tinh huong khi tat ca thue quan cua mot nuoc duoc tang hoac giam theo ty le phan tram ngang bang.
acrostic	acrostic   danh tu (tho ca) chu dau  tinh tu (thuoc) the tho chu dau, theo the tho chu dau
acrostically	acrostically xem acrostic
acrostics	acrostic   danh tu (tho ca) chu dau  tinh tu (thuoc) the tho chu dau, theo the tho chu dau
acrotropism	acrotropism danh tu tinh huong ngon
acrylic	acrylic tinh tu (hoa) acrylic danh tu soi acrylic
acrylics	acrylic tinh tu (hoa) acrylic danh tu soi acrylic
act	act   danh tu hanh dong, viec lam, cu chi, hanh vi act of violence  hanh dong bao luc act of madness  hanh dong dien ro dao luat to pass an act  thong qua mot dao luat act of parliament  mot dao luat cua quoc hoi chung thu to take act  chung nhan I deliver this as my act and deed  toi xin nop cai nay coi nhu chung nhan cua toi (noi khi ky) hoi, man (trong vo kich) a play in five acts  vo kich nam man tiet muc (xiec, ca mua nhac...) luan an, khoa luan!to be in act to sap sua (lam gi) to be in act to fire  sap ban!in the very act [of] khi dang hanh dong, qua tang to be caught in the very act  bi bat qua tang!to put on an act (tu long) khoe me, noi khoe  ngoai dong tu dong vai (kich, cheo, tuong, phim) to act Hamlet  dong vai Ham-let gia vo, gia do "dong kich"  to act madness  gia vo dien to act a part  dong mot vai; gia do  noi dong tu hanh dong to act like a fool  hanh dong nhu mot thang dien cu xu, doi xu to act kindly towards someone  doi xu tu te voi ai giu nhiem vu, lam cong tac, lam to act as interpreter  lam phien dich he acted as director in the latter's absence  anh ay thay quyen ong giam doc khi ong giam doc di vang tac dong, co tac dung, co anh huong alcohol acts on the nerves  ruou co tac dong den than kinh the brake refused to act  phanh khong an dong kich, dien kich, thu vai to act very well  thu vai rat dat (  upon,  on) hanh dong theo, lam theo to act upon someone's advice  hanh dong theo loi khuyen cua ai (  up to) thuc hanh cho xung dang voi, hanh dong cho xung dang voi to act up to one's reputation  hanh dong xung dang voi thanh danh cua minh act tac dong
